company_size,industry,engagement_score,industry_score,converted
25,finance,0.21509547180300106,0.7,0.4761479056554617
52,healthcare,0.34880362639882717,0.6,0.45596872608504074
22,manufacturing,0.44845549808871527,0.5,0.4184842916409082
1,healthcare,0.2559172972848984,0.6,0.1
5,manufacturing,0.5081274325572396,0.5,0.18294441347435694
55,finance,0.12999944207697706,0.7,0.4140687760392787
25,retail,0.22744816773398643,0.4,0.2281316774570208
118,retail,0.3286464352676901,0.4,0.3678700900079641
36,retail,0.2151007802104772,0.4,0.38806388614133164
4,retail,0.0497670685205667,0.4,0.1
6,healthcare,0.16603909718478832,0.6,0.33889249713931435
23,retail,0.18221450299232958,0.4,0.29957846886598916
1,manufacturing,0.273048818986943,0.5,0.13013382762401376
247,finance,0.24056033422670933,0.7,0.42650625958525074
38,manufacturing,0.26375493613711354,0.5,0.332955822021196
126,technology,0.15615874783578876,0.8,0.46340452355179085
1,technology,0.3604599183939334,0.8,0.1411116054844229
129,healthcare,0.11816949943607126,0.6,0.35880586432274114
570,retail,0.39194220544490993,0.4,0.46135162007233266
2,technology,0.6087055909679603,0.8,0.3333560972310816
63,retail,0.4793108747716986,0.4,0.44160135004169393
20,healthcare,0.12736591616132706,0.6,0.36715762347646275
1,finance,0.2737752100293961,0.7,0.17412029728907497
42,finance,0.43779875968686405,0.7,0.5041996999927104
70,technology,0.26317151329867855,0.8,0.40164129186202413
8,healthcare,0.5527183486238617,0.6,0.4988654957560456
115,healthcare,0.25525527012825433,0.6,0.4556243484191677
1,finance,0.40345291044817544,0.7,0.10344970307817686
2,manufacturing,0.21019173140451955,0.5,0.1498444212709486
24,retail,0.34893449396752885,0.4,0.4306221525904035
20,healthcare,0.21057097831668609,0.6,0.35513734243713707
6,healthcare,0.20073433101840676,0.6,0.3649595630995608
67,technology,0.4651230778405705,0.8,0.5708780032016231
44,healthcare,0.029080734908196588,0.6,0.305282073324734
72,manufacturing,0.0585921986704507,0.5,0.34684173844454724
16,manufacturing,0.08623005313489047,0.5,0.17562222818801343
49,technology,0.5515650936176976,0.8,0.5620314061700837
10,technology,0.13375583016366277,0.8,0.4194119869779991
437,manufacturing,0.7845407599189256,0.5,0.7460504813731785
5,technology,0.06676470063948764,0.8,0.1
472,healthcare,0.04917213586523442,0.6,0.41639834775469065
21,technology,0.17528423527054293,0.8,0.26514611155996415
2,retail,0.2507471167495951,0.4,0.1
156,technology,0.3616181376600165,0.8,0.5414050130144815
24,healthcare,0.16882917521480592,0.6,0.29676951758166575
72,technology,0.5568197064373127,0.8,0.5776991718581826
125,technology,0.45271769345714724,0.8,0.5394701619868475
33,healthcare,0.20726795057635666,0.6,0.34935205124688856
8,technology,0.4198662585376976,0.8,0.5943893973480274
86,technology,0.2181064794182085,0.8,0.4869333441449764
20,technology,0.1677917418416131,0.8,0.46066757720746737
56,technology,0.40647043347393935,0.8,0.5145407603430432
1,manufacturing,0.19739752550193781,0.5,0.11099245130324571
39,healthcare,0.3667001402462172,0.6,0.3893235686185916
7,manufacturing,0.2502040491095001,0.5,0.3034346905175278
239,finance,0.45789394125652877,0.7,0.5302418868224446
51,technology,0.3291973324848764,0.8,0.5144091362557455
28,retail,0.39251309785206856,0.4,0.35327173100452064
41,technology,0.24387800363277637,0.8,0.4007349480540021
4,healthcare,0.5055446764143146,0.6,0.20496768107167962
229,technology,0.15986321203985934,0.8,0.435247531793333
398,retail,0.40458641528710987,0.4,0.41726065831873477
36,manufacturing,0.07244970532380247,0.5,0.22170777114420806
218,manufacturing,0.3552183153243425,0.5,0.40948849356700234
8,healthcare,0.3594585169383006,0.6,0.44561448416368227
6,healthcare,0.5986652229751165,0.6,0.5391165811248704
21,technology,0.39541114663500976,0.8,0.4660576817953793
38,retail,0.11685847998567643,0.4,0.22164887877678066
11,manufacturing,0.27774384378071676,0.5,0.28357489104641787
44,finance,0.1765114205714883,0.7,0.3607654308278342
31,retail,0.1513589268677711,0.4,0.2763952607630487
4,retail,0.24891000353643497,0.4,0.1
43,retail,0.015618854933663065,0.4,0.318848528250152
73,retail,0.602411501178401,0.4,0.5455610153475732
25,technology,0.328295729300697,0.8,0.47243608792385006
113,retail,0.11958508246412057,0.4,0.2867000946553792
3,technology,0.17709942195310435,0.8,0.1
40,retail,0.2575170040367073,0.4,0.26891011366618495
3,technology,0.1482314617425181,0.8,0.20133332316388858
3,manufacturing,0.1663358711629749,0.5,0.18456454079319615
7,retail,0.28038748492141685,0.4,0.1
4,retail,0.5174988202732921,0.4,0.1216437864333885
8,technology,0.46980059679555325,0.8,0.589136722883003
14,retail,0.4032136759696857,0.4,0.21026083885834762
70,manufacturing,0.11622108269912501,0.5,0.3763326198852165
12,retail,0.17889219134534198,0.4,0.19641047326304797
1,manufacturing,0.37104804012249,0.5,0.15675511799807915
111,technology,0.1587304972259659,0.8,0.4093984960171422
5,retail,0.32507168373366513,0.4,0.1
18,healthcare,0.0406056658152162,0.6,0.24069575831247084
39,technology,0.34364497526506105,0.8,0.5061985761426586
27,retail,0.6144811912499701,0.4,0.5114489805218724
103,retail,0.5079401676582123,0.4,0.45289756295912326
41,technology,0.5007022795820687,0.8,0.47363861442349897
5,retail,0.3971482055593273,0.4,0.1
527,technology,0.3144493237711751,0.8,0.48242152982024866
26,healthcare,0.6003995408220698,0.6,0.49490482440544226
16,retail,0.16822536882460024,0.4,0.12409130299738327
85,technology,0.3916124008714559,0.8,0.5736212656167844
29,healthcare,0.4448944185644261,0.6,0.42001054742697796
36,finance,0.16600146745485753,0.7,0.3264452479590729
844,healthcare,0.2596979993544859,0.6,0.4915048119386122
13,finance,0.25952751710302385,0.7,0.35717859165924093
12,finance,0.47801206567180093,0.7,0.44660509491443373
23,finance,0.25245918201786693,0.7,0.4447578042874946
100,manufacturing,0.19873343026957924,0.5,0.34289343907695324
2,technology,0.47671196871111793,0.8,0.20062999004119392
1,technology,0.6147741357721458,0.8,0.20776143760587107
8,technology,0.5666794710577278,0.8,0.5896596654107411
1,technology,0.07592043096156094,0.8,0.1454577342665143
10,technology,0.4365231829872941,0.8,0.5021122627729933
42,technology,0.07820743291383514,0.8,0.28535886033973434
5,technology,0.4938159931903487,0.8,0.22361666770147368
2,finance,0.5546716546071596,0.7,0.18395461848953754
22,technology,0.28160548269008234,0.8,0.4907881142380744
73,technology,0.10753511164384111,0.8,0.34215315527165674
1,healthcare,0.4407638906211047,0.6,0.14443304535717974
68,retail,0.07188262440994093,0.4,0.17347341530112512
68,healthcare,0.08885678317932914,0.6,0.35521161424538517
84,healthcare,0.5130281123222538,0.6,0.5939955100688901
124,finance,0.10521800571156206,0.7,0.3428801993246604
546,healthcare,0.6503109244191878,0.6,0.6323110036629865
11,manufacturing,0.5068272762818534,0.5,0.41499931513716426
23,healthcare,0.20007326164245762,0.6,0.3124603077883696
10,technology,0.07382520268787188,0.8,0.3615906367005548
20,healthcare,0.11580115888961236,0.6,0.2777444975678941
200,healthcare,0.48250988472395334,0.6,0.5600639390385141
2,healthcare,0.7458903920392346,0.6,0.2264371763038953
5,healthcare,0.1855929423276123,0.6,0.1606261045118623
158,retail,0.5599218537349778,0.4,0.4902738629819467
92,technology,0.35106647104003236,0.8,0.5679881059464189
11,healthcare,0.30156470065785795,0.6,0.4766245184271392
72,retail,0.35729335677593593,0.4,0.30649581214181837
33,healthcare,0.3454252891978468,0.6,0.4240298750772743
190,technology,0.11984073224839975,0.8,0.4092189393166914
22,retail,0.37674806680199024,0.4,0.3397095200922906
93,manufacturing,0.4246079400811728,0.5,0.4811035051756342
1056,manufacturing,0.1380331327585206,0.5,0.4262296238600992
49,finance,0.5451598374352707,0.7,0.46838875930665413
21,healthcare,0.2732420041836342,0.6,0.2802477550765939
59,healthcare,0.05258847283881257,0.6,0.37770826495546805
11,retail,0.11712775781669497,0.4,0.1263999535223275
721,retail,0.10663435894988353,0.4,0.32068680008052847
26,technology,0.1920776109644953,0.8,0.3533639351140945
13,retail,0.46547013954731264,0.4,0.24727593045246293
5,retail,0.40499907295607374,0.4,0.15423130078378233
104,finance,0.06545096345221083,0.7,0.36839836624346667
73,technology,0.10001175543209415,0.8,0.3928092390056596
9,healthcare,0.7266134193810476,0.6,0.502518938014466
47,finance,0.03659757509267191,0.7,0.3490383026664485
2,retail,0.3168569785136998,0.4,0.1
26,finance,0.035849285305371605,0.7,0.2682734825416425
39,finance,0.10785421347758949,0.7,0.3756057623912427
260,manufacturing,0.5860021225195468,0.5,0.5213569353144354
6,healthcare,0.29027050072582467,0.6,0.3920814766326377
2,technology,0.0444935553243102,0.8,0.17176360466975452
5,retail,0.14298325668924342,0.4,0.1
2,retail,0.09285085376701945,0.4,0.1
149,technology,0.48880841031479194,0.8,0.5644559450052608
204,manufacturing,0.18914684332584492,0.5,0.37918919722110533
32,finance,0.27460063941877433,0.7,0.4009563906632505
125,manufacturing,0.28253656404527316,0.5,0.5144382778150687
24,finance,0.5253685691926254,0.7,0.47093903325006403
17,healthcare,0.44031809609651085,0.6,0.4551933874379241
12,healthcare,0.5695998493499631,0.6,0.5323875559492947
12,manufacturing,0.12238680018958613,0.5,0.27282832815302027
1,finance,0.07508600276143605,0.7,0.1
29,technology,0.23737830144277375,0.8,0.493422177743694
18,retail,0.6346913541370118,0.4,0.33340822642635315
61,technology,0.4734926161614481,0.8,0.6030021454821134
23,manufacturing,0.38603371263757086,0.5,0.3777069613007541
15,technology,0.3022507534537678,0.8,0.42979306790418287
5,healthcare,0.13793694826413405,0.6,0.13797926571649663
22,retail,0.35685488396813586,0.4,0.31052330568477093
60,finance,0.024719084133871205,0.7,0.3445454046729473
3,retail,0.48656891615255504,0.4,0.1
22,healthcare,0.38760263490959723,0.6,0.4941522321718476
28,finance,0.220321464651856,0.7,0.37113765567663853
6,finance,0.35805953338850677,0.7,0.5186461987297988
8,technology,0.17200210298642932,0.8,0.3916807035012381
28,healthcare,0.17883856838186293,0.6,0.3677987852518672
3,finance,0.43126315012862304,0.7,0.14516648965552248
33,finance,0.43067840651764994,0.7,0.5139319157289706
5,manufacturing,0.09777338963534124,0.5,0.1
98,finance,0.20056024468515865,0.7,0.33282392453625237
669,manufacturing,0.2615335856880337,0.5,0.4122553948108216
5,manufacturing,0.39248021459737015,0.5,0.21061630901182218
44,retail,0.18616688517041363,0.4,0.29205006147866563
6,technology,0.39500810081286647,0.8,0.46170437306879375
95,manufacturing,0.6084738445093681,0.5,0.5377522371608212
3,technology,0.1027545941812866,0.8,0.23817249132484392
41,finance,0.40410554038568053,0.7,0.5231130718373141
5,manufacturing,0.10337783734499183,0.5,0.1
14,finance,0.39824724128556505,0.7,0.4392727415471274
4,retail,0.15307044138146325,0.4,0.1
68,finance,0.4093188033574758,0.7,0.4702244939376476
5,finance,0.1725289444159371,0.7,0.13570302144190283
45,healthcare,0.1576821058439162,0.6,0.31280696884926623
11,manufacturing,0.28910763250637406,0.5,0.3209857716128691
16,finance,0.145715318227195,0.7,0.35073959442768005
25,technology,0.07578823585606251,0.8,0.27075500897632837
6,technology,0.09630215361974998,0.8,0.21950508186307877
27,technology,0.0895219776141536,0.8,0.41847027190164504
199,finance,0.493129955192512,0.7,0.613369066463902
6,technology,0.29693715569261514,0.8,0.44582075477856187
116,healthcare,0.518692405084793,0.6,0.5578025197362799
190,technology,0.15106405595653918,0.8,0.4200070796231112
5,healthcare,0.17500360593094857,0.6,0.2717784322853318
2,technology,0.5801925619676884,0.8,0.2277068357581875
31,manufacturing,0.10467208832814744,0.5,0.4073089512505642
8,finance,0.25704455343233956,0.7,0.48681714213525595
331,technology,0.43449853176468556,0.8,0.6063231925741109
21,retail,0.4912398841233086,0.4,0.4212314630405257
6,finance,0.11608629637158298,0.7,0.30775128291690707
3,retail,0.35686677011684564,0.4,0.1
103,finance,0.13880111329515962,0.7,0.40309251400773327
8,healthcare,0.7191012068963455,0.6,0.6183948435259
21,finance,0.15308991114221246,0.7,0.29144646976152505
84,healthcare,0.25889709188507437,0.6,0.5363858260538796
9,finance,0.1487219965046335,0.7,0.2930239974686525
18,healthcare,0.47946034873127524,0.6,0.3481777953016033
19,retail,0.4798325360306177,0.4,0.2502224799837345
55,finance,0.4171439885999152,0.7,0.4481680931821057
48,retail,0.12333226283770476,0.4,0.26305678869789356
14,retail,0.423601625067032,0.4,0.23701058540949868
22,retail,0.08715578317650893,0.4,0.252963099705289
11,healthcare,0.06095794891710681,0.6,0.31284135600728663
2,technology,0.27430720290137417,0.8,0.10650830393249883
29,retail,0.362051573686003,0.4,0.3559788902346207
343,manufacturing,0.5800643832966726,0.5,0.6007242344953011
5,retail,0.04211006813145649,0.4,0.1
6,healthcare,0.0918723583081578,0.6,0.17097394360005946
5,healthcare,0.17799510979221717,0.6,0.15254810250976683
59,healthcare,0.1976035271106596,0.6,0.3390816981166659
39,manufacturing,0.564828961100584,0.5,0.4803770882623363
15,technology,0.2884115177032278,0.8,0.44901361921504424
5,technology,0.32372995740476235,0.8,0.17493230575235771
23,manufacturing,0.48876356870744414,0.5,0.51232915686709
1,finance,0.44144167592983685,0.7,0.1098355781424032
24,healthcare,0.3143558979605469,0.6,0.5192961829953954
74,retail,0.37129779823088005,0.4,0.32840343634359115
3,retail,0.37939367968997606,0.4,0.1
2,healthcare,0.009979459371249931,0.6,0.1
214,healthcare,0.3269633573724549,0.6,0.4627793795278614
8,healthcare,0.3717792434510516,0.6,0.4119828273385554
110,retail,0.47219894975817767,0.4,0.4664874638749586
15,manufacturing,0.4339960487531948,0.5,0.43886909157890963
15,technology,0.1646110192191102,0.8,0.4464299196152295
38,finance,0.16961362094314533,0.7,0.38162807073490723
5,finance,0.06789589374021293,0.7,0.18097659339729705
24,retail,0.09646175324394592,0.4,0.14972158104109437
11,finance,0.3726914412408233,0.7,0.33919837471597025
2,technology,0.21878527445457707,0.8,0.15212943056491782
33,technology,0.4425781036656789,0.8,0.5535645547062289
13,retail,0.10222022512173956,0.4,0.10939144150357044
15,finance,0.061122485237653595,0.7,0.2988589319388555
3,finance,0.5229390298952857,0.7,0.2518966866347046
218,healthcare,0.20744647164626787,0.6,0.4341633893686887
74,technology,0.21291366322770164,0.8,0.42342019549012133
85,finance,0.022229138182282008,0.7,0.32747899436315625
12,retail,0.31586220853016145,0.4,0.23707829469759384
1,retail,0.22265076492916944,0.4,0.1
375,retail,0.09985203119230106,0.4,0.25837838517233963
18,healthcare,0.32843131423815314,0.6,0.4531469965231098
6,finance,0.4476191073963981,0.7,0.386233849441347
37,retail,0.17166478837025323,0.4,0.22972512051899158
115,technology,0.3990509490274147,0.8,0.4818920440367696
19,retail,0.3926423943982121,0.4,0.2740472160210647
136,manufacturing,0.03597107457012433,0.5,0.22042069091873293
101,finance,0.08750255608387622,0.7,0.3935619883393955
3,technology,0.13263806499927447,0.8,0.1144040917709683
7,healthcare,0.14828373251255944,0.6,0.3853320424566942
84,technology,0.2497121347717356,0.8,0.46748634605336564
1,manufacturing,0.45184465037469174,0.5,0.20371601563070416
16,technology,0.255926176501121,0.8,0.45118703877752697
2,finance,0.32477163812652554,0.7,0.1324333427354343
9,manufacturing,0.39160008624477527,0.5,0.39288491892418814
12,technology,0.2775810546036,0.8,0.4331685062796202
11,manufacturing,0.159572221336976,0.5,0.25876324869237993
8,technology,0.12191509904522443,0.8,0.39050744032296664
3,manufacturing,0.18860161530002884,0.5,0.23279307623609513
625,finance,0.46090265240201406,0.7,0.5860379827459498
330,technology,0.17037844701294821,0.8,0.48694548067324234
3,healthcare,0.0511671889156832,0.6,0.11821603741410149
215,finance,0.3363146011883019,0.7,0.3642765053798057
11,technology,0.05152072586724446,0.8,0.34240838026749165
24,finance,0.19540840381145874,0.7,0.39879086776005745
18,retail,0.1487401857470464,0.4,0.1
7,retail,0.2671772714050668,0.4,0.1
87,retail,0.116940219794692,0.4,0.29680350734754823
24,retail,0.23731210582890935,0.4,0.38993093216609237
9,technology,0.27440327817774174,0.8,0.4064471881021874
2,finance,0.03331601247805189,0.7,0.1
5,technology,0.08280096807581008,0.8,0.24195507242358105
1,technology,0.4142216267384041,0.8,0.22364376937255645
20,retail,0.2818603520425163,0.4,0.26526837643785683
3,retail,0.3599094906877156,0.4,0.1
13,retail,0.22341779491550057,0.4,0.2814075445658533
156,manufacturing,0.6950264435461273,0.5,0.5740178567340446
121,healthcare,0.14154277033502216,0.6,0.3282489547049855
19,manufacturing,0.7245161017980309,0.5,0.6097275652167283
17,healthcare,0.091156482497639,0.6,0.2739246812582275
336,manufacturing,0.39435935082245754,0.5,0.4956679220266253
43,technology,0.39002754811670676,0.8,0.5310810248760356
12,technology,0.31842235826464443,0.8,0.44591317512816037
2,healthcare,0.3325130843129514,0.6,0.2049905966722923
36,technology,0.08165785973615258,0.8,0.2948801115743537
69,technology,0.3350053028140554,0.8,0.5053199585000288
7,technology,0.12202690983781395,0.8,0.31425655600902086
31,retail,0.17769711719929984,0.4,0.3655153315568377
11,manufacturing,0.24548385242354806,0.5,0.31608884614508953
15,finance,0.3470722753815557,0.7,0.53847068508586
1,manufacturing,0.1299578790188347,0.5,0.1
14,retail,0.04078105310043419,0.4,0.12407533785701769
85,technology,0.37018200153923564,0.8,0.5759671871953489
7,healthcare,0.5407854143163052,0.6,0.4448692943504199
21,manufacturing,0.4956003849770416,0.5,0.5393661071254032
6,retail,0.3353944140183343,0.4,0.19726871199265672
34,finance,0.43812731960710527,0.7,0.526215647045099
14,finance,0.3948065124154753,0.7,0.49201068389072466
4,retail,0.41014422548862167,0.4,0.1
148,healthcare,0.45807858719991174,0.6,0.4770624735988595
80,technology,0.13681200446720393,0.8,0.4082720789522152
8,finance,0.2810130642148196,0.7,0.295095870949345
42,retail,0.7228958154309791,0.4,0.4970763650250981
44,technology,0.2554818227671764,0.8,0.44290840977987217
52,retail,0.3056368993269245,0.4,0.4359862220804242
1,retail,0.20219089656933212,0.4,0.12891670546242404
90,finance,0.5283877746491434,0.7,0.6208793245028723
8,finance,0.17366367283174786,0.7,0.26503343195799417
11,manufacturing,0.30330047387183695,0.5,0.3687580122075536
1050,retail,0.03667495713941959,0.4,0.2463666796432032
31,retail,0.09497619287801354,0.4,0.238695676286446
11,healthcare,0.7736635965444667,0.6,0.6666265969477388
1,technology,0.4108150191260587,0.8,0.21105711651821613
161,healthcare,0.19695286571083395,0.6,0.4529767360486427
2,retail,0.14679754120699587,0.4,0.1
4,technology,0.3274582456464238,0.8,0.12239155858344691
12,technology,0.455924083860188,0.8,0.597242841932868
168,healthcare,0.05100353834786094,0.6,0.39285649808849027
64,finance,0.22597839987208995,0.7,0.41248903907604434
15,manufacturing,0.15221222994841438,0.5,0.2837422977865304
31,technology,0.4770406168469494,0.8,0.611728915288307
8,finance,0.09582424457397251,0.7,0.32967319233468007
24,retail,0.19265981318034361,0.4,0.31565727255913534
22,healthcare,0.12093613815213651,0.6,0.2613484389768054
85,healthcare,0.23461437039082286,0.6,0.45124618305707126
85,retail,0.04506607659637522,0.4,0.22902094629655834
42,technology,0.29485716868038003,0.8,0.39897328061524306
11,manufacturing,0.20558933679135083,0.5,0.265797059419478
61,technology,0.16427727755406346,0.8,0.38155111361102934
17,technology,0.1569530630554875,0.8,0.4538997346690929
3,finance,0.17433553668904725,0.7,0.1
10,retail,0.16928349422308792,0.4,0.17201951912204377
22,technology,0.2409668564780215,0.8,0.3220918626825016
78,technology,0.2260977206674083,0.8,0.494493802385509
15,technology,0.05218154797748027,0.8,0.28531605321890424
3,finance,0.10001939684156169,0.7,0.1330873856401661
21,technology,0.07980840552254544,0.8,0.3655367570152269
23,finance,0.11305917604387011,0.7,0.3662653763052968
26,technology,0.40839727104505114,0.8,0.5315626173942092
79,finance,0.1754632516848536,0.7,0.4883394496570862
92,finance,0.3012094331258359,0.7,0.46923095094520584
8,retail,0.2339254482450522,0.4,0.2816968262301688
7,technology,0.02304176915764221,0.8,0.3256624271952347
4,healthcare,0.09942987120699055,0.6,0.11766283414430376
57,retail,0.200757140888911,0.4,0.3527478275328996
176,manufacturing,0.08925659773561294,0.5,0.31674004945081247
12,healthcare,0.11254632312578548,0.6,0.3126901587828969
13,finance,0.2988142026287142,0.7,0.43246893206819187
181,healthcare,0.45300059428790485,0.6,0.5317598971478406
42,healthcare,0.259596035162998,0.6,0.4968865320357849
38,technology,0.36690655147411133,0.8,0.6160611074237454
3,healthcare,0.19177866905555982,0.6,0.13624975190092764
55,manufacturing,0.33758839304710425,0.5,0.4687852793817146
4,healthcare,0.19493579535710628,0.6,0.18307580949306776
3,finance,0.5836256489065664,0.7,0.26490520169314996
11,manufacturing,0.12584436214315076,0.5,0.29224439156049
8,finance,0.27557638820774094,0.7,0.42611264879894806
14,finance,0.41137695777231814,0.7,0.5015554327587868
2,healthcare,0.15303855369406824,0.6,0.1
84,healthcare,0.2973336407764751,0.6,0.42161511715041683
109,finance,0.43710004944433123,0.7,0.47058149110161696
1,healthcare,0.306358902049909,0.6,0.16209389560083454
87,finance,0.12443784081029532,0.7,0.39075350441942813
5,retail,0.15917359006171086,0.4,0.1
72,technology,0.31247827812729634,0.8,0.4503662755948703
18,retail,0.3222232161433862,0.4,0.25454955159717746
20,technology,0.3300442514398906,0.8,0.4936393136019944
15,finance,0.6389717541085955,0.7,0.6999382988448279
123,finance,0.4800461199373534,0.7,0.5948208098084944
3,manufacturing,0.0477283681745627,0.5,0.1
49,healthcare,0.1639907607797789,0.6,0.27899228462228237
104,retail,0.3120740955633889,0.4,0.3877965717217158
58,healthcare,0.2751349182840389,0.6,0.3542777641096546
656,manufacturing,0.0663642956704681,0.5,0.2873015425420355
9,technology,0.17291319215118653,0.8,0.3258709304733555
84,healthcare,0.4340273086444317,0.6,0.4641712546295148
17,retail,0.05310405860124974,0.4,0.19765489936582456
127,healthcare,0.03930029454887948,0.6,0.2564732276241439
19,manufacturing,0.38416328875344674,0.5,0.3847849820519735
11,healthcare,0.04377673569570664,0.6,0.18243001583307702
142,retail,0.5007259807048392,0.4,0.3926570821326666
9,technology,0.30213380565397757,0.8,0.4248080526247657
2,finance,0.18643812445478186,0.7,0.13768244435036006
9,finance,0.2022396662311733,0.7,0.3013142403881817
50,manufacturing,0.37935285467077684,0.5,0.34865319496299535
162,finance,0.23041210667055698,0.7,0.3421151837054549
23,healthcare,0.2545549596401887,0.6,0.3826358010217613
145,finance,0.41089574675547247,0.7,0.5702632647619172
2,retail,0.5596429013689352,0.4,0.1
10,technology,0.1763390254499101,0.8,0.34578174370786524
13,healthcare,0.13292838329862983,0.6,0.3562750516103598
16,healthcare,0.6535023805406645,0.6,0.5562797130102842
22,finance,0.0647078887063647,0.7,0.3044557489909557
56,retail,0.14609561925403855,0.4,0.2994724825794645
10,technology,0.06867399630710831,0.8,0.3021785940705717
24,retail,0.30475312805677157,0.4,0.30250195694570814
18,finance,0.30474409691722526,0.7,0.44050261251705447
5,retail,0.17546022130580988,0.4,0.1
16,finance,0.5636496019116541,0.7,0.47142006964541017
16,technology,0.23796686307560536,0.8,0.3845872622769596
15,finance,0.39210043943892614,0.7,0.5004576228802413
21,retail,0.3073718266659666,0.4,0.3979201621067835
22,retail,0.1777874699079469,0.4,0.25226953476390146
10,finance,0.3896300011923749,0.7,0.49632955415829605
135,manufacturing,0.4930706067026283,0.5,0.5721371715808621
3,finance,0.1395555364317254,0.7,0.12334117642579934
6,finance,0.2938656724932545,0.7,0.42766161530231595
1299,technology,0.1603325176933091,0.8,0.5691747991933045
4,technology,0.1148569747404373,0.8,0.1
2,finance,0.1880979868115991,0.7,0.11555883543771264
60,technology,0.447774891017019,0.8,0.6328205250376492
1,healthcare,0.5470097395510503,0.6,0.1343905514866744
14,manufacturing,0.6442627834981263,0.5,0.5372137904859607
502,healthcare,0.285905309885128,0.6,0.4265736330369282
1,healthcare,0.4676522424861735,0.6,0.2337157145769378
1,finance,0.19704156509886503,0.7,0.1
2,technology,0.19317729258140445,0.8,0.13729886456427784
77,technology,0.4877268723610493,0.8,0.5258398799950347
108,healthcare,0.30705282577491944,0.6,0.36186971488715697
9,healthcare,0.5774005672187705,0.6,0.4215072507888185
55,technology,0.05698560425436918,0.8,0.34727750361955256
161,finance,0.5018359322377122,0.7,0.5954418108568924
293,healthcare,0.23567536706239367,0.6,0.42209708949645003
13,retail,0.36970775908343245,0.4,0.22806104376259678
1,finance,0.2737248321156162,0.7,0.11702481699816047
5,finance,0.3211832038366733,0.7,0.21143497285517873
10,retail,0.3357599583580229,0.4,0.23911793164064515
13,healthcare,0.39810697343256224,0.6,0.4410269727528135
15,manufacturing,0.16417181455124424,0.5,0.30116225123825535
107,technology,0.08857861655105784,0.8,0.36246963943905885
135,retail,0.44329782823458647,0.4,0.5454369576089383
15,technology,0.21394160412288082,0.8,0.44618583789184635
104,healthcare,0.08597264913052767,0.6,0.31869753528989775
34,finance,0.10990360592808943,0.7,0.33289446263619416
22,technology,0.26276955763545845,0.8,0.41902069386839036
78,healthcare,0.23793626442842555,0.6,0.37863932762032804
22,healthcare,0.06434637601051721,0.6,0.291614278503066
439,healthcare,0.3381500563573614,0.6,0.39586470589930406
2,healthcare,0.11750280580574253,0.6,0.1
9,finance,0.016935548879250813,0.7,0.2596251412029669
16,retail,0.10900805994436409,0.4,0.14041044935033428
38,technology,0.09877666814806382,0.8,0.377108125781583
134,retail,0.15154306102215198,0.4,0.30372082565264863
19,healthcare,0.14126674946898493,0.6,0.3348260336655802
2,healthcare,0.159712109721616,0.6,0.10321464408385513
71,technology,0.43388268834991683,0.8,0.5989044316672892
62,finance,0.42431022096418886,0.7,0.5446662527191967
1,finance,0.23925649817207453,0.7,0.2441482000803458
19,technology,0.39870716404718337,0.8,0.5383782641345101
1,manufacturing,0.3212942727811855,0.5,0.1
7,manufacturing,0.2743428813785354,0.5,0.3215871223707466
5,healthcare,0.2898108181313169,0.6,0.11857619211197509
67,technology,0.18890672278953088,0.8,0.4261553689781491
23,manufacturing,0.42606266665299153,0.5,0.4860108834181528
2,retail,0.14999742120760443,0.4,0.1
75,technology,0.22644341491844897,0.8,0.4185490647432306
2,healthcare,0.486688488996179,0.6,0.2011726648341539
32,healthcare,0.21629666578423337,0.6,0.3226427682356578
5,technology,0.10429669373729686,0.8,0.1
11,technology,0.4082187449756771,0.8,0.515277734284045
42,healthcare,0.28308005125635455,0.6,0.31312492599363334
43,technology,0.19535896331992328,0.8,0.395216808569989
149,technology,0.3661041144745446,0.8,0.5745032117592319
17,technology,0.4968135011303861,0.8,0.45824915353844253
31,manufacturing,0.31660849563652876,0.5,0.2948294619435546
10,retail,0.3503029527523076,0.4,0.13539154656576863
26,healthcare,0.5138474471543159,0.6,0.37111381930879783
38,healthcare,0.5443802061465666,0.6,0.6260125811115125
17,retail,0.15898944131829626,0.4,0.16263451321249164
1,healthcare,0.046384129785067105,0.6,0.1
33,technology,0.2405069584910061,0.8,0.3716714333139329
34,retail,0.191181882105568,0.4,0.4022255902582955
7,technology,0.24479528977796797,0.8,0.4374034942020226
2,healthcare,0.32722937429379906,0.6,0.13704714802835388
183,manufacturing,0.39882003875847627,0.5,0.5235085325046939
41,technology,0.09964270049123182,0.8,0.3898985443627782
14,retail,0.44079382470272166,0.4,0.21352300950426278
3,technology,0.3676868247149218,0.8,0.14875917297272828
5,manufacturing,0.2678057736950847,0.5,0.1
141,retail,0.10441428064484191,0.4,0.22886694799333365
24,manufacturing,0.21350555371455163,0.5,0.38134211103808324
8,retail,0.295848211632788,0.4,0.16194809784958422
43,technology,0.06780791495051805,0.8,0.423236614063275
5,manufacturing,0.3961239123030689,0.5,0.11176987137009023
190,healthcare,0.47874422366961,0.6,0.5033587950588154
152,healthcare,0.2979685932978526,0.6,0.415455754157065
9,finance,0.23263248530919806,0.7,0.3290745481003014
7,finance,0.3466441327639951,0.7,0.3962555884604282
1,healthcare,0.3795543118729753,0.6,0.17543965253884242
